8.222034454345703,60.25294876098633
7.654168128967285,60.2127685546875
6.693042278289795,60.14476013183594
5.376694679260254,60.05159378051758
3.766608715057373,59.937660217285156
1.9061810970306396,59.80588150024414
-0.15786442160606384,59.60387420654297
-2.2200605869293213,58.86355972290039
-3.4860243797302246,57.16935729980469
-3.604119300842285,55.02547836303711
-4.212386131286621,53.15420150756836
-4.794407367706299,51.68215560913086
-5.133695125579834,50.45496368408203
-5.325459003448486,49.442928314208984
-5.357308387756348,48.62208557128906
-5.308874607086182,47.96066665649414
-5.279168128967285,47.420345306396484
-5.255541801452637,46.98249053955078
-5.224708080291748,46.56599426269531
-5.162537097930908,45.935546875
-5.051401138305664,45.103660583496094
-4.929133415222168,44.082576751708984
-4.810529708862305,42.92713928222656
-4.681801795959473,41.63434982299805
-4.673068046569824,40.253944396972656
-4.7630462646484375,38.7762336730957
-4.838284969329834,37.22226333618164
-4.905964374542236,35.59822463989258
-4.976107597351074,33.91560363769531
-5.047355651855469,32.206539154052734
-5.121193885803223,30.43532943725586
-5.142345428466797,28.671390533447266
-5.000820636749268,26.862184524536133
-4.896791458129883,25.025753021240234
-4.7919158935546875,23.17230224609375
-4.686465263366699,21.3087158203125
-4.580574989318848,19.43733787536621
-4.472478866577148,17.527027130126953
-4.3681230545043945,15.682801246643066
-4.282094478607178,14.162463188171387
-4.211431503295898,12.913674354553223
-4.154943466186523,11.91538143157959
-4.1084723472595215,11.094117164611816
-4.071387767791748,10.438749313354492
-4.040990829467773,9.901548385620117
-4.016650676727295,9.471393585205078
-3.996657133102417,9.118088722229004
-3.9807283878326416,8.836583137512207
-3.9676241874694824,8.605001449584961
-3.9572787284851074,8.422202110290527
